iter	Logloss
0	0.6139257342
1	0.5591141201
2	0.4950098842
3	0.4457808535
4	0.4021207124
5	0.3691767505
6	0.3378059065
7	0.302396625
8	0.2699334842
9	0.2456194437
10	0.2262947271
11	0.2128156915
12	0.1989007106
13	0.1877488415
14	0.1729784615
15	0.1582337959
16	0.1451503136
17	0.1335753756
18	0.1232362143
19	0.117953518
20	0.1108010357
21	0.105657061
22	0.1014184389
23	0.09518372578
24	0.08924066057
25	0.08555828492
26	0.08145932325
27	0.07723737152
28	0.07334862218
29	0.07086944261
30	0.06743493126
31	0.06506725773
32	0.06272181131
33	0.0603599245
34	0.05839857291
35	0.05670057435
36	0.05557409377
37	0.05407611373
38	0.05270334645
39	0.05175436346
40	0.05022569659
41	0.04937663663
42	0.04846107735
43	0.04760052061
44	0.04692222624
45	0.04625523065
46	0.04565466094
47	0.04512895446
48	0.04458046199
49	0.04410060214
50	0.04365539551
51	0.04322643767
52	0.04289750187
53	0.04232830241
54	0.04189253592
55	0.04155052252
56	0.04100995964
57	0.04062296507
58	0.04034305667
59	0.04006827711
60	0.03976322907
61	0.0395574909
62	0.03934160682
63	0.0391502588
64	0.03887860892
65	0.03856474029
66	0.0383249876
67	0.03816707926
68	0.03797863098
69	0.03779988471
70	0.03761424994
71	0.03743073889
72	0.03721935133
73	0.03705292578
74	0.03689566573
75	0.03674013019
76	0.03655987975
77	0.03637966445
78	0.03623168485
79	0.0360743258
80	0.03597343512
81	0.03585822775
82	0.03572642668
83	0.03565848068
84	0.03551249706
85	0.03542574423
86	0.03532777246
87	0.03522099287
88	0.03513470311
89	0.03500458505
90	0.03490217743
91	0.03473990988
92	0.0346276789
93	0.03449296532
94	0.03439170738
95	0.03432041135
96	0.03421127492
97	0.03410021916
98	0.03400809159
99	0.0338764023
100	0.03377264062
101	0.0336867245
102	0.03361582766
103	0.03352399389
104	0.03340430278
105	0.03331713798
106	0.03322965064
107	0.033172914
108	0.03311093675
109	0.03303798006
110	0.03292897138
111	0.03281946769
112	0.03271325336
113	0.03261952262
114	0.03259656099
115	0.03253065886
116	0.0324965166
117	0.03238445169
118	0.03231406581
119	0.03222821676
120	0.03215575508
121	0.03207507638
122	0.03206951002
123	0.03200501945
124	0.03192799098
125	0.03187467783
126	0.03179905454
127	0.031712752
128	0.0316552521
129	0.03156797873
130	0.0314733538
131	0.03135914282
132	0.03129623624
133	0.03125797749
134	0.03117148654
135	0.03107624844
136	0.03102828769
137	0.03095607829
138	0.03091092786
139	0.0308247403
140	0.03075586178
141	0.0307026636
142	0.03064139531
143	0.03053189162
144	0.03046922776
145	0.03041051112
146	0.03035380642
147	0.03032601933
148	0.03026134671
149	0.03020746831
150	0.03013467769
151	0.03003505804
152	0.02997118701
153	0.02992748007
154	0.02987337492
155	0.02982773268
156	0.02979214055
157	0.02974274589
158	0.02966793375
159	0.02962370306
160	0.0295817845
161	0.02952477961
162	0.02949212874
163	0.02948944616
164	0.02938411644
165	0.0293141585
166	0.0292962299
167	0.02924243772
168	0.02919035409
169	0.02912685351
170	0.02908396092
171	0.02905194557
172	0.02899644484
173	0.02894810724
174	0.02889535935
175	0.02882387809
176	0.02874029007
177	0.02869882819
178	0.02864180733
179	0.02858517289
180	0.02854590817
181	0.02851455708
182	0.02845720089
183	0.02837416217
184	0.02832546051
185	0.02826967555
186	0.02822862564
187	0.02818507837
188	0.02812855889
189	0.02809877903
190	0.02801284375
191	0.0279857784
192	0.02791720966
193	0.02789222012
194	0.02784698985
195	0.0277862485
196	0.02772391995
197	0.02769226866
198	0.02762387556
199	0.0275711149
200	0.02754112106
201	0.02748572253
202	0.02743396144
203	0.02739162453
204	0.02733347954
205	0.02729711776
206	0.02727205477
207	0.02721727897
208	0.02716130879
209	0.02711304784
210	0.02708190113
211	0.02703756186
212	0.02697914542
213	0.02692504985
214	0.02688815156
215	0.0268307315
216	0.02677628943
217	0.02672112562
218	0.02671125754
219	0.02660884354
220	0.02653023906
221	0.02646328466
222	0.02641313153
223	0.02638653723
224	0.02636093133
225	0.02633214945
226	0.02625522957
227	0.02622180586
228	0.02618210522
229	0.02615911485
230	0.02608818607
231	0.02605216281
232	0.02601166538
233	0.02597248689
234	0.025907257
235	0.02586628853
236	0.02582924972
237	0.02581372427
238	0.02575975165
239	0.02572993665
240	0.02567877596
241	0.02565397164
242	0.02562142297
243	0.02554928383
244	0.02549846804
245	0.02546212223
246	0.0254428252
247	0.02539298184
248	0.02533034352
249	0.02529919362
250	0.02528144386
251	0.02525152028
252	0.02521153383
253	0.02518176354
254	0.025126167
255	0.02509796954
256	0.0250551504
257	0.02501042311
258	0.02494417608
259	0.02489788875
260	0.02486134813
261	0.02484133414
262	0.02480408456
263	0.02477110794
264	0.02470877301
265	0.02464516226
266	0.0245899218
267	0.02456670787
268	0.02454028443
269	0.02450921117
270	0.02444485153
271	0.02440410341
272	0.02438701152
273	0.02435016592
274	0.02430425383
275	0.02426621703
276	0.02420229491
277	0.02414691872
278	0.0241341525
279	0.02407840427
280	0.02405677115
281	0.02401528372
282	0.02397636711
283	0.02395588047
284	0.02390792291
285	0.02387325851
286	0.02383085932
287	0.02376307619
288	0.02373750861
289	0.02369444038
290	0.02365804986
291	0.0235911705
292	0.02356210919
293	0.02354077147
294	0.02350446079
295	0.02343014206
296	0.02337487126
297	0.02330550573
298	0.02326605898
299	0.02320807207
300	0.02318093167
301	0.02317004645
302	0.02313052625
303	0.02311018971
304	0.02306019466
305	0.02304670989
306	0.02298254985
307	0.02296687111
308	0.02293282944
309	0.02286657762
310	0.02283691751
311	0.02279675541
312	0.02276320555
313	0.02273773538
314	0.02269657689
315	0.0226543294
316	0.0226139645
317	0.02254175351
318	0.02252639892
319	0.02248782082
320	0.02248031916
321	0.02247313367
322	0.02245754914
323	0.02243158237
324	0.02241462302
325	0.02237575909
326	0.02233621654
327	0.02230853484
328	0.02226739391
329	0.02224559153
330	0.02218019239
331	0.02213505952
332	0.02211983426
333	0.02209038653
334	0.02205019728
335	0.02202390956
336	0.02201518957
337	0.02197912798
338	0.0219607475
339	0.02193262189
340	0.02188641759
341	0.02185076478
342	0.02182347109
343	0.02178352774
344	0.02172132375
345	0.02168297398
346	0.02165529867
347	0.0216225488
348	0.02156940012
349	0.02153696321
350	0.02148866554
351	0.02141781181
352	0.02137521622
353	0.02134052467
354	0.02129576225
355	0.02127658657
356	0.02124154692
357	0.02118644539
358	0.02114884132
359	0.02112436754
360	0.02102738736
361	0.02100798973
362	0.02096151078
363	0.02091715714
364	0.02088772058
365	0.02084366554
366	0.02079551636
367	0.02077176752
368	0.02073491074
369	0.02069199899
370	0.02063986266
371	0.02061296976
372	0.02058108535
373	0.02054473954
374	0.02050377745
375	0.02046943559
376	0.02045430933
377	0.02040679408
378	0.02035675113
379	0.02034055822
380	0.02030054143
381	0.02027809395
382	0.02024170343
383	0.02017584442
384	0.02015530829
385	0.02013180694
386	0.02010491724
387	0.02007188633
388	0.02006072168
389	0.020025005
390	0.01998030805
391	0.01994542648
392	0.01991519473
393	0.01986787268
394	0.01982314061
395	0.01979287532
396	0.01977865763
397	0.01973193278
398	0.01968305228
399	0.01965199499
400	0.01962375761
401	0.01958522421
402	0.0195582898
403	0.01953543675
404	0.01950526886
405	0.01947527982
406	0.01945198605
407	0.01942452151
408	0.01938316981
409	0.01934822597
410	0.01932797725
411	0.01931051172
412	0.01929738942
413	0.01924690895
414	0.01921895579
415	0.01918777715
416	0.01916410655
417	0.01912715715
418	0.01910352487
419	0.01907232068
420	0.01903636129
421	0.0190055515
422	0.01897650136
423	0.01893908092
424	0.0188956119
425	0.01885080956
426	0.01881765092
427	0.01879283702
428	0.01878290827
429	0.01873097793
430	0.01869574667
431	0.01865504486
432	0.01860342269
433	0.01856906487
434	0.01853835727
435	0.01851022368
436	0.01848076477
437	0.01845109827
438	0.0184407847
439	0.01841029107
440	0.01837477239
441	0.01834720565
442	0.01831863933
443	0.01829646172
444	0.01826756008
445	0.01823030889
446	0.01816769293
447	0.01815030404
448	0.01813790348
449	0.01809778289
450	0.01806333246
451	0.01803153586
452	0.01799260647
453	0.01796548364
454	0.0179168171
455	0.01789327744
456	0.01787436203
457	0.01784547636
458	0.01780477774
459	0.01777875987
460	0.01772281683
461	0.01770568183
462	0.0176781151
463	0.0176590991
464	0.01763584525
465	0.01761256745
466	0.01759089122
467	0.01756190815
468	0.01753091792
469	0.01748818182
470	0.01745541119
471	0.01743669218
472	0.01740940808
473	0.0173695286
474	0.0173367436
475	0.01731017645
476	0.01728406757
477	0.01725972153
478	0.01722223722
479	0.0171972844
480	0.01717552195
481	0.01715899053
482	0.01712871726
483	0.01710795757
484	0.01708537757
485	0.01706569571
486	0.01701623558
487	0.01699764751
488	0.01696860855
489	0.01693180766
490	0.0169085139
491	0.01687606422
492	0.01685310897
493	0.01684698214
494	0.01681847171
495	0.01679462227
496	0.01677012773
497	0.01675241629
498	0.01673459947
499	0.01668969494
500	0.01668267232
501	0.01666151504
502	0.0166219645
503	0.01659912742
504	0.01658884897
505	0.01656195927
506	0.01652245823
507	0.01651712979
508	0.01647812854
509	0.01644365735
510	0.01640702412
511	0.01638747958
512	0.01636557821
513	0.01633598995
514	0.01630820605
515	0.01628974094
516	0.01626989621
517	0.01624312786
518	0.0162173048
519	0.01618014783
520	0.01615855463
