iter	Logloss
293	0.1037953582
294	0.1036676224
295	0.1036232742
296	0.1029145954
297	0.1022492369
298	0.1012875103
299	0.1012158817
300	0.100380406
301	0.1003099734
302	0.1002475767
303	0.09977338308
304	0.09957323321
305	0.09879108935
306	0.09869984786
307	0.09820436814
308	0.09807844007
309	0.09759916648
310	0.0967264473
311	0.09668725515
312	0.09605633183
313	0.09601194038
314	0.09590500332
315	0.09568854458
316	0.09561668671
317	0.09469701158
318	0.09464181499
319	0.09456866845
320	0.09382349736
321	0.09299093065
322	0.09292948167
323	0.09271400589
324	0.0924985556
325	0.09239258614
326	0.09235729845
327	0.09150341133
328	0.09143464831
329	0.09132933727
330	0.09118255708
331	0.09088439137
332	0.09074658987
333	0.08975388836
334	0.08920257706
335	0.08898439145
336	0.08813946133
337	0.08808592924
338	0.08794582001
339	0.08790244144
340	0.08726346604
341	0.0869209331
342	0.08635457214
343	0.085570008
344	0.08498122477
345	0.08410485807
346	0.08382221253
347	0.08317130764
348	0.08307953486
349	0.0830708921
350	0.0830236743
351	0.08233508155
352	0.08183447377
353	0.08146021771
354	0.08122308558
355	0.08107148334
356	0.08101096603
357	0.08097521939
358	0.08094812943
359	0.08056300997
360	0.0804892981
361	0.0803537277
362	0.08023791152
363	0.07967595149
364	0.0792376927
365	0.0791655991
366	0.07908288796
367	0.07872947516
368	0.07783784097
369	0.0778087091
370	0.0772761298
371	0.07719717083
372	0.07716370246
373	0.07691735116
374	0.07590082553
375	0.07559344636
376	0.07528355445
377	0.07525765833
378	0.07482414987
379	0.07476851586
380	0.07435830529
381	0.07385114322
382	0.07367756801
383	0.07339614938
384	0.07317672529
385	0.07311321983
386	0.07307927985
387	0.07298925452
388	0.07294066636
389	0.07264746771
390	0.07213863133
391	0.07167179239
392	0.07110189695
393	0.07060113529
394	0.07041214852
395	0.07001375645
396	0.06989241454
397	0.06941932622
398	0.06937835147
399	0.0689179443
400	0.06832385665
401	0.06801260214
402	0.06799899123
403	0.06786799969
404	0.0673088972
405	0.0672905901
406	0.06718688277
407	0.06664369907
408	0.06631031074
409	0.06628443109
410	0.06602161513
411	0.06601174356
412	0.06599477959
413	0.06592525682
414	0.06584099422
415	0.06571549248
416	0.06539288159
417	0.06531667899
418	0.06492934601
419	0.06486408327
420	0.0647596724
421	0.06412903721
422	0.063740603
423	0.0637165612
424	0.06342907525
425	0.06314746159
426	0.06312056129
427	0.06289370316
428	0.06284446593
429	0.06247171637
430	0.06218465486
431	0.06216637468
432	0.06206210882
433	0.06200516604
434	0.06198064977
435	0.0618752925
436	0.06178559725
437	0.06142725872
438	0.06140454009
439	0.06109356849
440	0.06089095765
441	0.0605041243
442	0.0604697211
443	0.05988557025
444	0.05969722432
445	0.05967811933
446	0.05935552016
447	0.05884448481
448	0.058832388
449	0.05865142513
450	0.05862440436
451	0.05845457308
452	0.05810007378
453	0.05775287522
454	0.05762727137
455	0.05734783561
456	0.05719097661
457	0.05697284166
458	0.05667167894
459	0.05659247585
460	0.05634930425
461	0.05621769862
462	0.05590827088
463	0.05556481467
464	0.05532240424
465	0.05525963921
466	0.05478804631
467	0.05451765146
468	0.05433191294
469	0.05400927165
470	0.0537098939
471	0.05360258686
472	0.05307157439
473	0.05274948735
474	0.05272103005
475	0.05253600378
476	0.05251220245
477	0.05222729668
478	0.05221075366
479	0.05191481288
480	0.05190687509
481	0.05189411605
482	0.05188527367
483	0.05186918089
484	0.05185781627
485	0.05166535264
486	0.05165506137
487	0.05129686358
488	0.05128606762
489	0.05125490159
490	0.05124114392
491	0.0508794927
492	0.05086581514
493	0.05085515311
494	0.05084373245
495	0.05083428658
496	0.05082428313
497	0.05072167448
498	0.05057265211
499	0.05039628157
500	0.05023691917
501	0.04989062869
502	0.0498824756
503	0.04949613206
504	0.04942779997
505	0.04941228345
506	0.04936817506
507	0.04903717852
508	0.04895075289
509	0.04893647057
510	0.04881404611
511	0.0486965781
512	0.04842321505
513	0.04820621821
514	0.04799305332
515	0.04770339121
516	0.04768061733
517	0.04743017555
518	0.04735852269
519	0.04735021319
520	0.04731987355
521	0.04730210836
522	0.04707143063
523	0.04676031243
524	0.04672002412
525	0.04634822856
526	0.046305431
527	0.04610531612
528	0.04606805095
529	0.04602727409
530	0.04600611404
531	0.04599139763
532	0.04598267746
533	0.04596729804
534	0.04590788116
535	0.04585853199
536	0.04584754479
537	0.04583830821
538	0.04581495364
539	0.0457975152
540	0.04578756241
541	0.0457761427
542	0.0454791045
543	0.04547050781
544	0.04538455174
545	0.0450215669
546	0.04474699671
547	0.04462399077
548	0.04438016931
549	0.04422787524
550	0.0441951891
551	0.04417125036
552	0.0441204634
553	0.04385222097
554	0.04384196485
555	0.04383419519
556	0.04381082067
557	0.04380241492
558	0.04367250877
559	0.04355918997
560	0.04348334627
561	0.04326877176
562	0.04318654078
563	0.04317924321
564	0.04310034027
565	0.04279730519
566	0.04278917838
567	0.04275579345
568	0.0427437427
569	0.04260748759
570	0.04256039533
571	0.04255182208
572	0.04252935152
573	0.04249669641
574	0.04247747095
575	0.04221223328
576	0.04220314868
577	0.04219335895
578	0.04216861662
579	0.04213728753
580	0.04191346694
581	0.04177308431
582	0.04157160225
583	0.04155693681
584	0.04152870368
585	0.04152255546
586	0.04140723939
587	0.04134208463
588	0.04114845328
589	0.04100843666
590	0.04098356831
591	0.04062661232
592	0.04033870146
593	0.04014262988
594	0.04004320934
595	0.04001618413
596	0.03986714402
597	0.03984992881
598	0.03967843049
599	0.0395652966
600	0.03955197778
601	0.03944493227
602	0.03937284057
603	0.0393388094
604	0.03912387869
605	0.03888443457
606	0.03887901142
607	0.0388720444
608	0.0388591128
609	0.03879166916
610	0.03878235785
611	0.03876113955
612	0.03853932067
613	0.03843063504
614	0.03840008327
615	0.03834219156
616	0.03820132291
617	0.03815843638
618	0.03808699439
619	0.03796002178
620	0.03793818606
621	0.03791105605
622	0.03789056851
623	0.037885089
624	0.03772119729
625	0.03756863346
626	0.03747879145
627	0.03745528426
628	0.03736939247
629	0.03735019518
630	0.03734712297
631	0.03716612844
632	0.0369244806
633	0.03691140399
634	0.03678240466
635	0.03662456459
636	0.0366096943
637	0.03650833664
638	0.03646134095
639	0.03644748735
640	0.03637681571
641	0.03630886546
642	0.03629075104
643	0.03613502413
644	0.03612890123
645	0.03600421306
646	0.03588804084
647	0.03569004925
648	0.03568163463
649	0.03566492443
650	0.03562396583
651	0.03554205274
652	0.03548825721
653	0.03536766712
654	0.03533922249
655	0.03532220453
656	0.03531138007
657	0.03524747661
658	0.03522785283
659	0.03506819977
660	0.03503972886
661	0.03495461057
662	0.03495040136
663	0.0349368096
664	0.03488725938
665	0.03487875325
666	0.03484055499
667	0.03483376592
668	0.03477508202
669	0.03470384046
670	0.03465764994
671	0.03460028574
672	0.03451889191
673	0.03435374288
674	0.03435108481
675	0.03434125551
676	0.03420154634
677	0.03416902231
678	0.03415674011
679	0.03413903792
680	0.03413576402
681	0.0340555072
682	0.03400588669
683	0.03397679234
684	0.03394062237
685	0.03389134065
686	0.03377571112
687	0.03367270701
688	0.03357627034
689	0.03349039659
690	0.03347574002
691	0.03347088743
692	0.03346628972
693	0.03345611909
694	0.03331076545
695	0.03317629674
696	0.03317145459
697	0.03302578021
698	0.03301961109
699	0.03298104902
700	0.03281549375
701	0.03269856353
702	0.03267677372
703	0.03266256359
704	0.03253283697
705	0.03252204703
706	0.03251718968
707	0.03244138302
708	0.03243597697
709	0.03238432119
710	0.03230593436
711	0.03230379524
712	0.03222874151
713	0.03216533674
714	0.03216060319
715	0.03192229417
716	0.03186373502
717	0.03185908601
718	0.03181804825
719	0.03181386342
720	0.03169288325
721	0.03162542504
722	0.03155049385
723	0.03154900729
724	0.03152262009
725	0.03144200168
726	0.03142168481
727	0.0313642253
728	0.03119714517
729	0.03119338778
730	0.03118183223
731	0.03104826052
732	0.03096415734
733	0.03095590767
734	0.03094589156
735	0.03094403804
736	0.03086374829
737	0.03079645092
738	0.03070169109
739	0.03067689873
740	0.03066485178
741	0.03065994505
742	0.03055132021
743	0.03050396357
744	0.03049996396
745	0.03048207054
746	0.03033415983
747	0.0303289599
748	0.03028741048
749	0.03013075174
750	0.03012674232
751	0.03002156869
752	0.0299652408
753	0.02996296997
754	0.02989466985
755	0.02989354362
756	0.0298798594
757	0.02975409028
758	0.02974835588
759	0.02966115326
760	0.02961562766
761	0.0296116746
762	0.02960457713
763	0.02957617841
764	0.02945064232
765	0.02944680071
766	0.02939348075
767	0.02933263019
768	0.02932411709
769	0.0292128934
770	0.02917021014
771	0.02911079262
772	0.02910700009
773	0.02910197874
774	0.02908701599
775	0.02907115245
776	0.02900876245
777	0.02900563293
778	0.02888772465
779	0.02887405121
780	0.02874190874
781	0.02862393144
782	0.02862158176
783	0.0285472987
784	0.02854196104
785	0.02839016978
786	0.02838713999
787	0.02838218956
788	0.02837357578
789	0.028368872
790	0.02832508879
791	0.02832047651
792	0.02830743536
793	0.02827581593
794	0.02827414098
795	0.02820406049
796	0.02818581181
797	0.02808685005
798	0.02797708695
799	0.02786573376
800	0.02780228402
801	0.02779970543
802	0.02779334538
803	0.02768182723
804	0.02758734793
805	0.02757964761
806	0.02756940448
807	0.02752975607
808	0.02751679123
809	0.02738830103
810	0.02731846813
811	0.02731688912
812	0.02722982803
813	0.02717255976
814	0.02712746255
815	0.02712352374
816	0.0269362841
817	0.02689971835
818	0.02682259263
819	0.02674567462
820	0.02673074449
821	0.02663030884
822	0.02656285918
823	0.02651169924
824	0.02650837499
825	0.0264866884
826	0.02637740784
827	0.0263391016
828	0.02630286989
829	0.02627311601
830	0.02625859243
831	0.02616355492
832	0.02611469811
833	0.02610652317
834	0.02603053445
835	0.02601809236
836	0.02588107291
837	0.02578135791
838	0.02576377731
839	0.02566965041
840	0.02566721968
841	0.02563800185
842	0.02558810207
843	0.02549729214
844	0.02547302031
845	0.02541912061
846	0.02540369718
847	0.02539488804
848	0.02539126807
849	0.02536478967
850	0.02532451403
851	0.02531086908
852	0.0252482204
853	0.02524462386
854	0.02523362937
855	0.02522129303
856	0.02519756738
857	0.02515149655
858	0.0251429996
859	0.02513009555
860	0.02511439222
861	0.0250875801
862	0.02497759758
863	0.02497398964
864	0.0249624455
865	0.02494816571
866	0.02493197699
867	0.0248469461
868	0.02478924912
869	0.02476328873
870	0.0247362059
871	0.02472745248
872	0.0247136489
873	0.02470740791
874	0.02469707454
875	0.02469239894
876	0.02468168055
877	0.02466545479
878	0.02459936851
879	0.02454999972
880	0.0245460628
881	0.02447562009
882	0.02444943014
883	0.02443831787
884	0.02441499876
885	0.02440940273
886	0.02432395611
887	0.02429473004
888	0.02427326952
889	0.02417033665
890	0.02416656787
891	0.02407407254
892	0.02400773265
893	0.02399077675
894	0.02395977442
895	0.02391433336
896	0.02388378222
897	0.023824896
898	0.02381715008
899	0.02381324356
900	0.02371912459
901	0.02371592382
902	0.0236178749
903	0.0235622154
904	0.02349714549
905	0.02345115635
906	0.02343609703
907	0.02343275664
908	0.02341735505
909	0.02333712546
910	0.02333427805
911	0.02333139043
912	0.02329770281
913	0.02329548643
914	0.02320045779
915	0.02308885795
916	0.02308471143
917	0.02308238835
918	0.02307470513
919	0.02302964022
920	0.0229632389
921	0.02296072047
922	0.02295704604
923	0.02292691537
924	0.02291642654
925	0.02287196796
926	0.02286979117
927	0.02286010688
928	0.02285283179
929	0.0228504818
930	0.02284786077
931	0.02280621193
932	0.02280263249
933	0.02280016914
934	0.02279725619
935	0.02279457121
936	0.02279201668
937	0.02278157566
938	0.02273710157
939	0.02273453184
940	0.02272956083
941	0.02270545016
942	0.02269530581
943	0.02269294822
944	0.02269206389
945	0.02268746555
946	0.02265787948
947	0.02265597118
948	0.02260015179
949	0.02257926626
950	0.02256343501
951	0.02248398146
952	0.02247051287
953	0.02246737322
954	0.02244214961
955	0.0223629234
956	0.02235227499
957	0.02230014491
958	0.02227614854
959	0.02227233447
960	0.02221340899
961	0.02217160975
962	0.02215591148
963	0.0220877054
964	0.02208387963
965	0.02208115538
966	0.02205352384
967	0.0219640412
968	0.02193983649
969	0.02193717431
970	0.02193483603
971	0.02193224668
972	0.02192523217
973	0.02192104322
974	0.02189932021
975	0.02182383335
976	0.02181330303
977	0.02178512975
978	0.02177676293
979	0.02175144149
980	0.02170010835
981	0.02166633745
982	0.02166440097
983	0.02166162132
984	0.02165642329
985	0.021633891
986	0.02160801229
987	0.02159980347
988	0.02159671226
989	0.02157030954
990	0.0215684994
991	0.02150267624
992	0.02149932255
993	0.02145233034
994	0.02140110866
995	0.02136436148
996	0.02135485007
997	0.02131712389
998	0.02120806496
999	0.02115654692
